Sudbury, (77233) Hourly, Nitrogen oxides (NOx) Concentrations
Station,Sudbury (77233)
Address,155 Elm St.
Latitude,46.492002
Longitude,-81.003099
Elevation, 271 metres
Air intake height,5 metres
Pollutant,Nitrogen Oxides (nitrogen oxides NOx)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
77233,Nitrogen Oxides,2020-02-26,3.5,4.7,4.5,3.6,4,5.5,5.5,8.3,7.1,5.9,6.3,4.2,4.1,4.4,4.4,4.8,5.3,4.7,5.1,4.7,6.1,4.7,4.4,5.6,
77233,Nitrogen Oxides,2020-02-27,5.1,6.7,4.1,7.6,3.8,5.2,4.6,5.3,4.5,4.1,3.5,3.4,3.7,3.8,3.6,4.7,4.1,5.5,3.3,3.8,3.9,3.1,3,3.1,
77233,Nitrogen Oxides,2020-02-28,3,3.8,4,3.9,3.4,4.3,9.6,7.9,7.2,4.3,3.1,3.7,3.1,2.9,3.7,3.5,5.4,4.2,7.2,3.7,9.5,11.2,13.2,10.3,
77233,Nitrogen Oxides,2020-02-29,13.3,9,7.1,10.6,7.6,8.5,13.2,11,6,5.1,4.3,2.9,2.7,3.1,3.3,3.3,3.8,4.3,17.8,54.5,55,57.1,74.5,109.8,
77233,Nitrogen Oxides,2020-03-01,115.7,117.1,119.7,72.8,85.4,97,109.1,109.8,95.2,50.7,30.7,14.6,8.3,10.9,5.6,11.4,12.5,28,38.4,26.7,14.1,13.6,11.7,17.8,
77233,Nitrogen Oxides,2020-03-02,21.8,32.3,18,9999,33.7,27.3,42.9,107.6,42.3,10.9,6.6,4.6,3.6,3.9,4.1,4.6,4.8,4.2,2.8,3,5.1,5,5.4,8.8,
77233,Nitrogen Oxides,2020-03-03,9.9,24.3,46.9,44.2,37.3,87.3,56.2,66.3,37.6,26.3,15.5,6.1,6.4,11,21.1,16.4,15.8,10.9,19.7,25.8,18.7,24.1,27.3,31.8,
77233,Nitrogen Oxides,2020-03-04,27.7,14.8,14.3,23.8,8.5,6.3,6.1,12.8,10.5,7.4,6.6,5.4,3.8,3.3,5.8,4.6,5,5.6,7.3,6.3,4.3,5.4,4.6,3.1,
77233,Nitrogen Oxides,2020-03-05,3.8,3.7,4.5,4.9,6.5,9.6,29.5,71.1,43.3,15.3,7.4,7,6,6,4.6,9.6,8.6,14.4,12,9.4,7.7,8,8.8,4.7,
77233,Nitrogen Oxides,2020-03-06,3.1,3.3,4.1,4.3,3.9,6.4,7.1,9999,6.9,20.9,5,5.2,9999,4.5,5.2,5.8,5.7,7.8,8,6.5,5.4,7.3,10.1,10.8,
77233,Nitrogen Oxides,2020-03-07,9.1,9.4,12.7,24.5,42.3,52.2,62.9,43.3,68.6,37,8.7,4,3.5,2.9,3.5,3.7,3.8,5.3,5.7,6.1,6.9,9.3,33.1,32.5,
77233,Nitrogen Oxides,2020-03-08,19,27.6,-999,-999,67.4,73.3,81,71.4,65.7,43.7,28.4,21.1,7.2,7.6,7.9,5.7,5.3,6.2,7,9.2,11.2,11,13.4,27,
77233,Nitrogen Oxides,2020-03-09,56.7,49.5,50.1,9999,25.7,60.6,64.9,51.2,44.7,24.1,9999,12,11.9,17.9,14.1,26.3,36.9,21.8,31.8,24.3,13.3,11.9,12.1,14.5,
77233,Nitrogen Oxides,2020-03-10,12.5,7.8,7.9,17.3,5.7,5.1,5.2,6.4,4.9,5.1,4.1,3.6,3,2.8,5.3,2.4,2.9,3.4,5.9,14.6,25,35,54.5,67.8,
77233,Nitrogen Oxides,2020-03-11,57.2,52.8,62.3,30.4,26.2,22.2,24.7,15.8,11.5,12.7,7.2,5.5,7.5,12.6,8.3,15.2,5.9,10.1,17.3,9.6,16.9,11.1,14.2,14.6,
77233,Nitrogen Oxides,2020-03-12,11.8,10.3,34.8,43.9,40.8,40.1,43.6,33.6,15.3,30.7,12.7,8,18.2,19.9,22.5,11.3,11.3,10,16.6,18.5,14.2,13.5,7,6.5,
77233,Nitrogen Oxides,2020-03-13,26.6,16.5,27.6,30.1,5.6,4.7,4.1,4.7,4.2,3.7,3.1,2.8,2.9,2.5,2.2,2.6,2.2,1.8,2,3,2.8,3,2.1,1.7,
77233,Nitrogen Oxides,2020-03-14,2.1,2.1,2,2.3,2.7,2.9,2.8,2.9,2.7,2.5,2,1.7,1.9,2.6,2.7,2.8,3.7,4.5,4,4.1,3.4,3.8,5.1,3,
77233,Nitrogen Oxides,2020-03-15,3.5,5.9,3.9,3.8,4.7,4.8,7,4.1,3.9,4.2,2.6,2.3,2.3,2.4,2.2,2.9,7.3,5,11.7,18.5,32.4,26.4,15.4,7.8,
77233,Nitrogen Oxides,2020-03-16,10.8,13.9,13.5,9999,13.7,18.1,18,10.7,14.8,22.9,10.2,5.8,6.3,6.9,10.7,8.2,9.7,10.7,12.6,8.8,9.4,8.4,4.8,6.9,
77233,Nitrogen Oxides,2020-03-17,9.7,8,5.5,5,6,6.2,5.6,6.6,5.4,3.4,2.7,2.4,2.9,3.1,3.8,3.1,3.1,3.4,3.8,4.4,3.7,4.1,3.4,6.3,
77233,Nitrogen Oxides,2020-03-18,13.2,14.9,12.8,28.9,35.9,38.4,61.5,79.5,46.2,19.7,9.4,13.5,6.1,7.6,12.1,10.4,8.2,10.3,16,11.3,5.6,5.9,7.8,8.9,
77233,Nitrogen Oxides,2020-03-19,9.9,14.1,7.8,10.7,12.9,18.9,28.5,24.1,11.8,6.2,7.9,5,4.1,5.6,9.7,14.5,15.4,6.4,13.4,16.8,13.9,8.4,8.2,7.2,
77233,Nitrogen Oxides,2020-03-20,4.8,8.4,9.2,7.2,9.6,8.9,8.6,8.4,6,4.4,2.2,2.5,3.4,2.9,3,3.2,3.7,3.3,2.8,3.1,2.5,3.2,2.8,2.9,
77233,Nitrogen Oxides,2020-03-21,3.8,4.4,4.2,5.8,5.7,9.4,8,7.2,3.3,4.5,3,4,4.4,2.6,2.6,3.8,4.2,3.4,4.7,8.3,6.7,12.1,16.8,32.1,
77233,Nitrogen Oxides,2020-03-22,44.6,61.9,40.3,39.1,37.8,59.4,49.5,28.3,12.9,6.8,3.9,2.9,2.7,3.1,2.9,8.2,8.2,4.7,13.3,23.8,20.7,29.5,43.9,27.2,
77233,Nitrogen Oxides,2020-03-23,27.1,17.5,22.8,9999,38.8,18.7,32.8,17.1,21.1,17.1,11,11,8.6,4.1,4.7,4.5,4.7,5.6,6.9,8.1,8.5,7,8.6,8.5,
77233,Nitrogen Oxides,2020-03-24,8.9,24.8,39.8,28.1,22.9,36.1,35.3,53.3,26.5,7.7,11.3,6.9,4.3,7.1,6,4.9,3.8,4.2,6.7,8.7,8.7,9,11,23.4,
77233,Nitrogen Oxides,2020-03-25,38.9,64,52.2,35.2,24.4,32.2,30.4,31.6,19.3,8.8,8.5,7,4.1,4.3,3.6,4.3,4.8,4.9,7,6.4,5.9,5.7,6.6,10.5,
77233,Nitrogen Oxides,2020-03-26,20,13,9.9,18.4,11.4,13.1,15.2,15.5,11.9,7,5.1,4.9,4.1,3,3.3,3.9,3.4,3.1,3.2,5.1,14.9,20.3,18.8,21,
77233,Nitrogen Oxides,2020-03-27,20.7,19.1,19.6,9.3,12.9,13.9,15.2,10.5,8.3,10,6.1,3.4,4.1,9.1,9.3,3,3.3,7,16.3,24.4,17.3,23.2,67,39.1,
77233,Nitrogen Oxides,2020-03-28,36.8,30,31.3,22.3,24.3,28.8,21.6,15.5,14.6,11.6,11.6,6.3,4.3,3.2,3.2,4.8,4.3,7.8,12.3,10.6,4.3,6.2,4,2.9,
77233,Nitrogen Oxides,2020-03-29,2.8,4.3,2.7,3.3,3.1,3.1,3.7,4.2,3.5,3.7,3.2,3.5,3.7,3.9,4.5,3.7,7.6,4.8,16.4,25.1,16.9,5.3,6.2,13.1,
77233,Nitrogen Oxides,2020-03-30,20.7,23.7,28,9999,5.2,4.4,7.3,5.5,4.9,4.1,4.6,4.2,6.3,3.8,3.4,3.4,3.4,3.3,2.3,2.7,3.1,3.4,2.2,3.2,
77233,Nitrogen Oxides,2020-03-31,1.9,4.2,3.7,2.9,3.7,4.8,4.1,6.7,5.5,4.4,4.3,4.2,4.5,4.8,4.2,3.6,3.6,3.4,4,4.2,6.5,4,3.5,3.2,
77233,Nitrogen Oxides,2020-04-01,3,9.4,8.1,10,12.4,15.1,16.1,10.5,5.8,3.9,3.1,2,2.8,2.8,2.4,2.8,3.5,3,2.9,4.7,14.2,12.3,11.1,14,
77233,Nitrogen Oxides,2020-04-02,18.3,21.1,17.2,7.1,7.4,8.5,10.9,6.4,3,2.2,2.5,1.6,2.5,2.1,2.6,1.9,2,1.7,4.5,2.8,3.9,3.2,4.8,2.9,
77233,Nitrogen Oxides,2020-04-03,5.9,4.7,2.3,4.5,4.5,4.9,6.6,4.6,3.7,2.7,2.3,2.3,2.7,2.3,2.2,2.7,2.3,3,3.3,21.4,26,38.8,16,10.9,
77233,Nitrogen Oxides,2020-04-04,15.2,34.2,19.1,31.1,27.2,22.1,23.8,64,53.9,21.4,3.9,2.4,1.5,1.8,1.9,1.8,2.4,3.6,3.2,3.7,3.7,3.1,3.7,4.1,
77233,Nitrogen Oxides,2020-04-05,4.9,2.2,3.7,2.3,2,2.4,3.3,1.8,1.9,1.9,1.6,1.5,1.3,1.5,1.5,1.6,1.5,1.7,4.7,6.4,5.6,6.9,6.6,11.1,
77233,Nitrogen Oxides,2020-04-06,12.8,12.1,12.2,9999,19.7,20.9,28.8,28.5,21.3,14.1,4.4,3.2,3.4,4,4.4,2.5,2.9,3.9,4.7,5.3,5.7,9.3,9.1,13.5,
77233,Nitrogen Oxides,2020-04-07,20.6,28.4,46,50.3,52.5,45.2,37,17.3,27.7,6.9,4.9,5.1,4.4,3,7.2,8.3,6.7,3,3.4,6.9,7.1,8.7,5.5,6.3,
77233,Nitrogen Oxides,2020-04-08,6.1,9.6,7.5,3.9,4.3,8.1,8.3,13.7,8.3,8.4,17.6,4.9,5.1,3.9,3.6,6.3,3.3,2.9,4.3,6.1,6.5,7.7,5.7,3,
77233,Nitrogen Oxides,2020-04-09,3.4,4.7,5,3,3.2,5.5,6,4.9,4.1,3.4,2.8,2.8,2.7,2.6,2.5,3.2,2.5,2.1,2.1,2.5,1.7,1.4,1.7,1.9,
77233,Nitrogen Oxides,2020-04-10,1.6,2.4,3.4,1.7,1.9,1.9,1.7,2.6,1.7,1.5,1.7,1.4,1.6,1.4,1.5,1.5,1.4,1.5,2.5,6.7,5.6,5.7,7.9,5.5,
77233,Nitrogen Oxides,2020-04-11,5.6,13.4,24,21.9,25.1,22.6,6.5,3.7,2.2,3.1,2.2,1.7,1.5,1.5,1.5,1.7,2.5,2.6,3.2,4,3.2,3,6.3,5.2,
77233,Nitrogen Oxides,2020-04-12,20.2,8.7,13.4,10.2,16.9,24.4,23.1,18.1,8.9,6.9,6.3,2.9,6.2,4.5,4.5,19.6,15.2,7.1,7.9,5.7,4.4,4.5,5,5,
77233,Nitrogen Oxides,2020-04-13,5.3,9.1,6.9,9999,4.7,6.2,4.7,7.5,6.9,17.7,27.5,28.4,5.1,3.2,2.9,2.5,2.2,1.5,1.7,1.6,2,2.4,3.6,2.3,
77233,Nitrogen Oxides,2020-04-14,2.4,3,4.2,2.8,3.6,3.7,4.3,3.2,2.7,2.3,2.6,2.3,2.6,2.3,4.2,3.5,3.3,3.7,3.2,4.4,5.4,3.3,2.4,3.6,
77233,Nitrogen Oxides,2020-04-15,3.6,3,5.6,5,4,8,8.4,4.1,3.5,2.7,1.9,2,2.1,1.9,2.3,3.3,2.8,4.2,4.3,4.5,3.4,6.7,3,2.9,
77233,Nitrogen Oxides,2020-04-16,2.7,5.4,7,6.1,3.5,3.8,5.3,4,3.2,2.6,2.5,2.9,3,3.3,2.5,2.6,4.2,3,2.7,2.7,4.3,4.7,3.6,2.1,
