Newmarket, (48006) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Newmarket (48006)
Address,Eagle St. W./Mccaffrey Rd.
Latitude,44.044306
Longitude,-79.48325
Elevation, 268 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
48006,Fine Particulate Matter,2020-05-12,6,6,5,5,5,4,4,4,4,4,4,4,5,5,4,4,5,6,5,3,4,4,5,8,
48006,Fine Particulate Matter,2020-05-13,8,6,4,4,4,4,4,3,2,2,2,2,3,4,4,4,5,10,14,15,12,12,14,8,
48006,Fine Particulate Matter,2020-05-14,9,8,12,9999,10,16,38,4,5,4,4,3,3,4,5,5,7,9,8,7,8,11,12,16,
48006,Fine Particulate Matter,2020-05-15,14,23,25,21,20,19,15,12,7,8,12,14,5,3,3,2,1,1,2,2,3,3,3,3,
48006,Fine Particulate Matter,2020-05-16,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,4,4,7,10,11,9,12,14,
48006,Fine Particulate Matter,2020-05-17,15,10,7,8,9,8,7,4,2,2,2,4,4,4,4,4,5,7,7,7,7,7,6,4,
48006,Fine Particulate Matter,2020-05-18,4,3,3,3,3,3,2,2,2,2,2,2,4,5,4,3,3,4,4,5,6,5,4,4,
48006,Fine Particulate Matter,2020-05-19,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,4,4,5,4,4,4,4,
48006,Fine Particulate Matter,2020-05-20,3,3,3,4,4,5,4,4,5,4,4,3,3,3,3,3,3,3,4,5,9,9,14,11,
48006,Fine Particulate Matter,2020-05-21,5,5,6,6,6,7,5,3,2,2,2,3,4,3,3,3,2,3,3,4,11,9,11,8,
48006,Fine Particulate Matter,2020-05-22,14,11,10,10,9,8,6,6,6,6,6,6,5,5,6,7,8,8,9,11,18,22,18,20,
48006,Fine Particulate Matter,2020-05-23,15,12,11,9,15,15,11,9,6,5,6,6,6,6,4,2,4,6,7,7,11,14,15,8,
48006,Fine Particulate Matter,2020-05-24,7,10,8,7,6,6,6,6,4,2,2,3,4,5,6,6,5,7,7,7,6,7,7,6,
48006,Fine Particulate Matter,2020-05-25,7,9,15,19,15,10,10,10,9,8,6,5,5,5,6,7,12,11,11,13,11,11,14,18,
48006,Fine Particulate Matter,2020-05-26,21,21,22,22,19,16,14,11,8,8,8,8,8,8,8,8,8,7,9,8,7,4,9,10,
48006,Fine Particulate Matter,2020-05-27,8,8,9,10,8,10,6,5,7,3,3,3,3,2,3,3,3,1,0,0,1,8,7,13,
48006,Fine Particulate Matter,2020-05-28,14,13,5,5,5,3,3,1,1,2,0,1,2,4,2,0,0,0,0,1,9,16,29,23,
48006,Fine Particulate Matter,2020-05-29,11,6,4,5,5,5,4,3,3,1,2,3,4,5,1,0,1,2,2,2,1,0,0,0,
48006,Fine Particulate Matter,2020-05-30,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,1,1,1,
48006,Fine Particulate Matter,2020-05-31,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,4,4,3,3,
48006,Fine Particulate Matter,2020-06-01,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,4,4,4,5,6,6,5,5,
48006,Fine Particulate Matter,2020-06-02,5,5,6,6,9,7,6,9,11,12,7,6,4,4,3,6,8,8,7,9,9,12,16,14,
48006,Fine Particulate Matter,2020-06-03,12,11,11,11,10,6,4,8,8,9,10,9,11,11,10,10,8,9,11,9,5,6,7,9,
48006,Fine Particulate Matter,2020-06-04,10,8,7,5,5,5,4,4,3,2,2,3,8,5,5,6,8,7,7,9,9,9,12,11,
48006,Fine Particulate Matter,2020-06-05,9,8,9,8,7,7,6,4,3,3,6,8,10,12,12,12,13,13,11,14,12,12,12,10,
48006,Fine Particulate Matter,2020-06-06,8,6,6,7,6,5,5,4,3,3,3,2,2,2,2,2,3,3,4,4,4,4,4,4,
48006,Fine Particulate Matter,2020-06-07,6,7,5,4,5,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,4,3,3,
48006,Fine Particulate Matter,2020-06-08,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,5,6,6,7,7,7,7,
48006,Fine Particulate Matter,2020-06-09,8,9,10,10,7,9,5,5,4,3,3,4,7,8,7,6,7,4,6,9,9,12,13,12,
48006,Fine Particulate Matter,2020-06-10,10,8,9,10,10,5,7,8,7,9,13,18,21,23,24,22,21,19,17,9,8,5,5,4,
48006,Fine Particulate Matter,2020-06-11,4,3,6,5,6,3,1,1,1,1,1,2,2,2,2,3,2,2,2,2,3,3,3,3,
48006,Fine Particulate Matter,2020-06-12,2,2,3,3,1,1,1,1,1,1,2,2,2,3,3,3,3,3,2,3,4,4,4,4,
48006,Fine Particulate Matter,2020-06-13,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,5,8,17,15,
48006,Fine Particulate Matter,2020-06-14,12,8,5,4,2,3,5,1,2,2,2,2,2,3,3,3,4,5,4,6,8,13,28,12,
48006,Fine Particulate Matter,2020-06-15,12,11,8,6,4,3,4,3,3,3,4,4,4,4,4,4,5,6,6,6,9,11,10,10,
48006,Fine Particulate Matter,2020-06-16,7,6,8,8,8,11,12,8,5,4,4,5,4,4,4,4,6,7,7,8,10,14,13,12,
48006,Fine Particulate Matter,2020-06-17,11,10,10,10,10,12,13,8,5,6,6,6,6,7,7,7,7,7,7,7,8,11,12,13,
48006,Fine Particulate Matter,2020-06-18,12,10,9,11,10,11,11,8,5,6,5,4,5,9,8,7,6,7,7,7,10,11,9,9,
48006,Fine Particulate Matter,2020-06-19,7,8,10,11,10,11,8,6,10,11,7,7,8,9,11,8,9,13,14,14,17,25,18,20,
48006,Fine Particulate Matter,2020-06-20,19,15,12,13,14,13,10,9,10,10,6,4,4,4,7,7,5,7,5,8,16,19,18,18,
48006,Fine Particulate Matter,2020-06-21,14,14,15,15,18,22,21,12,9,6,6,7,7,6,5,7,9,8,10,11,12,15,15,16,
48006,Fine Particulate Matter,2020-06-22,16,16,17,18,20,21,17,13,13,10,8,8,7,5,4,4,5,7,9,10,9,12,13,13,
48006,Fine Particulate Matter,2020-06-23,12,12,12,12,14,15,14,11,8,8,8,11,9,9,9,10,9,6,4,5,5,5,4,2,
48006,Fine Particulate Matter,2020-06-24,2,2,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,
48006,Fine Particulate Matter,2020-06-25,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,3,3,4,5,5,8,5,5,5,
48006,Fine Particulate Matter,2020-06-26,5,6,6,7,6,6,5,4,5,5,4,2,4,8,6,4,5,4,6,7,7,6,4,5,
48006,Fine Particulate Matter,2020-06-27,8,9,12,9,6,7,9,11,12,11,11,10,7,8,10,10,11,10,10,11,10,8,11,14,
48006,Fine Particulate Matter,2020-06-28,16,11,11,11,10,9,7,4,2,2,3,5,5,4,5,5,5,5,6,6,6,6,6,5,
48006,Fine Particulate Matter,2020-06-29,5,5,6,7,7,6,6,5,3,3,5,6,5,5,5,2,2,2,2,3,4,5,6,6,
48006,Fine Particulate Matter,2020-06-30,5,5,6,7,8,8,6,4,4,5,4,4,4,3,4,5,6,5,7,7,3,8,10,12,
48006,Fine Particulate Matter,2020-07-01,13,11,12,12,11,11,9,7,6,6,7,6,8,8,9,9,6,9,13,12,16,31,17,13,
