Oshawa, (45027) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Oshawa (45027)
Address,Brittania Ave. W., EP Taylor Stables
Latitude,43.952248
Longitude,-78.91252
Elevation, 161 metres
Air intake height,3 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
45027,Fine Particulate Matter,2020-05-07,4,5,5,5,4,4,2,2,2,2,3,4,5,6,6,4,3,4,4,5,5,5,4,4,
45027,Fine Particulate Matter,2020-05-08,4,4,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,4,4,4,3,3,3,2,
45027,Fine Particulate Matter,2020-05-09,3,4,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,4,4,4,4,3,3,3,
45027,Fine Particulate Matter,2020-05-10,3,2,2,2,3,3,2,2,2,3,4,4,5,4,4,4,5,7,7,7,6,5,5,4,
45027,Fine Particulate Matter,2020-05-11,4,6,6,6,5,5,4,4,3,4,4,4,3,3,2,3,3,4,5,5,5,5,4,4,
45027,Fine Particulate Matter,2020-05-12,4,5,5,5,4,4,2,2,2,2,2,3,4,4,4,4,3,3,3,4,4,4,4,4,
45027,Fine Particulate Matter,2020-05-13,3,4,4,5,4,4,2,2,2,3,5,7,7,6,6,5,6,7,6,7,8,8,10,7,
45027,Fine Particulate Matter,2020-05-14,6,7,6,6,6,6,5,5,5,5,6,7,7,6,8,8,8,8,10,9,13,11,11,11,
45027,Fine Particulate Matter,2020-05-15,13,17,20,21,20,23,20,22,23,16,11,10,12,9,5,5,3,3,3,4,4,4,5,6,
45027,Fine Particulate Matter,2020-05-16,6,6,5,4,5,5,4,4,4,4,4,6,5,5,5,4,5,6,6,7,8,9,10,9,
45027,Fine Particulate Matter,2020-05-17,7,7,7,6,6,5,2,2,4,5,5,6,6,6,5,5,6,6,6,6,6,6,6,6,
45027,Fine Particulate Matter,2020-05-18,4,5,5,6,5,5,5,4,4,4,4,4,6,5,4,4,4,4,4,5,7,7,6,5,
45027,Fine Particulate Matter,2020-05-19,5,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,5,5,6,6,5,5,5,5,
45027,Fine Particulate Matter,2020-05-20,5,6,6,6,6,5,4,4,4,4,4,4,4,4,3,3,3,3,3,4,5,5,5,5,
45027,Fine Particulate Matter,2020-05-21,4,5,5,5,5,4,2,2,2,2,3,4,4,4,3,3,3,4,4,6,9,8,7,7,
45027,Fine Particulate Matter,2020-05-22,7,7,6,5,5,4,2,2,4,6,-999,-999,10,9,9,8,8,9,10,13,14,15,16,17,
45027,Fine Particulate Matter,2020-05-23,16,15,14,13,13,14,11,7,8,11,9,9,8,5,6,7,7,8,10,9,8,9,10,10,
45027,Fine Particulate Matter,2020-05-24,8,8,8,7,6,6,5,6,3,4,5,7,7,8,8,8,8,8,7,6,7,8,7,6,
45027,Fine Particulate Matter,2020-05-25,7,10,10,13,15,15,14,11,12,13,16,18,18,18,19,17,15,14,14,14,12,14,11,10,
45027,Fine Particulate Matter,2020-05-26,11,12,12,11,12,10,10,10,9,11,12,12,12,12,13,13,12,13,13,12,10,10,11,10,
45027,Fine Particulate Matter,2020-05-27,11,10,11,10,10,9,8,9,11,10,9,7,6,6,5,7,8,6,7,7,8,10,12,12,
45027,Fine Particulate Matter,2020-05-28,14,14,12,11,11,11,8,8,7,7,7,6,7,8,8,7,6,6,6,5,8,9,8,5,
45027,Fine Particulate Matter,2020-05-29,6,5,4,4,4,4,2,3,4,7,9,10,8,6,7,6,5,5,6,4,3,2,2,2,
45027,Fine Particulate Matter,2020-05-30,2,2,2,2,1,1,2,2,2,2,4,4,4,3,4,3,3,3,2,2,2,2,2,2,
45027,Fine Particulate Matter,2020-05-31,3,3,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
45027,Fine Particulate Matter,2020-06-01,5,8,7,6,6,6,5,3,2,2,4,8,8,5,5,3,3,4,5,6,7,9,10,8,
45027,Fine Particulate Matter,2020-06-02,8,9,9,8,7,7,5,5,9,7,7,6,-999,-999,7,9,8,8,8,8,9,15,23,20,
45027,Fine Particulate Matter,2020-06-03,18,17,17,15,14,14,16,14,12,26,19,17,17,16,16,15,15,12,11,11,11,10,9,9,
45027,Fine Particulate Matter,2020-06-04,11,9,9,11,11,11,8,10,13,11,11,14,17,11,9,8,9,9,6,7,8,10,10,12,
45027,Fine Particulate Matter,2020-06-05,13,12,12,13,12,11,8,10,15,16,13,13,16,14,12,12,11,13,10,5,6,7,8,10,
45027,Fine Particulate Matter,2020-06-06,11,11,9,9,7,6,4,3,3,3,3,3,3,2,2,3,4,4,4,6,6,5,4,4,
45027,Fine Particulate Matter,2020-06-07,4,5,4,4,3,2,2,1,2,2,2,3,3,3,2,2,3,3,4,5,5,4,4,3,
45027,Fine Particulate Matter,2020-06-08,3,4,4,4,4,4,2,2,2,4,5,4,4,3,2,2,2,2,2,4,6,6,7,6,
45027,Fine Particulate Matter,2020-06-09,5,5,5,6,6,5,5,6,7,6,7,9,10,10,9,9,9,9,10,11,11,9,9,7,
45027,Fine Particulate Matter,2020-06-10,6,8,9,8,8,6,6,7,10,14,18,22,25,26,27,26,26,25,23,19,8,6,5,4,
45027,Fine Particulate Matter,2020-06-11,4,4,4,4,4,4,3,3,3,2,2,2,2,2,1,1,1,1,2,2,3,3,2,3,
45027,Fine Particulate Matter,2020-06-12,3,3,4,4,3,2,2,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,3,3,
45027,Fine Particulate Matter,2020-06-13,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,3,2,2,3,5,6,7,4,3,
45027,Fine Particulate Matter,2020-06-14,4,5,4,3,3,2,2,2,2,2,2,3,3,3,2,2,2,2,3,5,5,6,5,4,
45027,Fine Particulate Matter,2020-06-15,5,5,5,5,5,3,2,2,2,2,3,3,4,3,3,3,3,3,3,5,6,5,6,5,
45027,Fine Particulate Matter,2020-06-16,6,7,6,6,7,9,6,3,3,4,4,8,4,4,4,4,5,5,6,7,8,8,12,8,
45027,Fine Particulate Matter,2020-06-17,8,8,8,8,7,6,6,4,4,5,5,6,7,6,6,6,7,7,7,8,10,11,11,8,
45027,Fine Particulate Matter,2020-06-18,8,6,6,5,5,4,4,3,2,2,3,3,3,4,4,5,5,6,6,8,9,9,8,6,
45027,Fine Particulate Matter,2020-06-19,6,5,5,5,6,6,6,7,8,9,14,18,17,10,8,8,9,9,10,9,8,8,8,9,
45027,Fine Particulate Matter,2020-06-20,10,12,11,10,10,9,9,9,10,12,10,14,15,11,10,9,9,9,7,7,6,8,12,16,
45027,Fine Particulate Matter,2020-06-21,16,15,14,13,13,12,10,9,9,11,12,13,14,14,13,12,11,10,8,6,6,7,7,8,
45027,Fine Particulate Matter,2020-06-22,8,8,8,8,9,9,10,10,13,16,14,15,21,25,25,23,20,16,10,9,9,9,9,10,
45027,Fine Particulate Matter,2020-06-23,11,12,12,11,12,9,10,10,8,7,8,8,10,11,10,8,8,4,6,5,4,4,4,4,
45027,Fine Particulate Matter,2020-06-24,4,3,3,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,4,4,4,5,4,4,
45027,Fine Particulate Matter,2020-06-25,5,4,4,4,4,4,2,2,2,3,4,5,4,4,4,4,4,5,6,5,6,9,8,7,
45027,Fine Particulate Matter,2020-06-26,6,4,5,7,7,6,3,3,5,7,7,10,7,6,5,6,5,6,6,7,7,7,6,7,
