Date,Station ID,Latitude,Longitude,CO_subAQI,NO2_subAQI,O3_subAQI,PM2.5_subAQI,SO2_subAQI,AQI
2023-08-04,29118,43.257444,-79.90775,,7.0,35.0,70.0,,70.0
2023-08-04,29214,43.241324,-79.889328,,5.0,38.0,75.0,9.0,75.0
2023-08-04,31129,43.645451,-79.3891,,18.0,44.0,65.0,,65.0
2023-08-04,33003,43.747917,-79.274056,,18.0,30.0,67.0,,67.0
2023-08-04,34021,43.78047,-79.467372,,13.0,35.0,65.0,0.0,65.0
2023-08-04,35125,43.709444,-79.5435,5.0,25.0,30.0,69.0,0.0,69.0
2023-08-04,44008,43.314603,-79.80277,,11.0,45.0,74.0,,74.0
2023-08-04,44017,43.486917,-79.702278,,8.0,39.0,77.0,,77.0
2023-08-04,44029,43.52965,-79.862449,,8.0,37.0,72.0,0.0,72.0
2023-08-04,45027,43.952248,-78.91252,,6.0,31.0,56.0,,56.0
2023-08-04,46090,43.669911,-79.766589,,5.0,36.0,69.0,,69.0
2023-08-04,46108,43.546174,-79.658797,,10.0,38.0,70.0,,70.0
2023-08-04,47045,44.382338,-79.702446,,12.0,27.0,69.0,,69.0
2023-08-04,48006,44.044306,-79.48325,,6.0,34.0,73.0,,73.0
2023-08-04,49005,45.338261,-80.039269,,3.0,31.0,68.0,,68.0
2023-08-04,49010,45.224278,-78.932944,,,32.0,64.0,,64.0
2023-08-04,51001,45.434333,-75.676,,4.0,27.0,57.0,,57.0
2023-08-04,52023,44.219953,-76.521143,,5.0,47.0,52.0,,52.0
2023-08-04,54012,44.150528,-77.3955,,7.0,37.0,44.0,,44.0
2023-08-04,56051,45.017976,-74.735339,,6.0,38.0,56.0,,56.0
2023-08-04,59006,44.301918,-78.34622,,3.0,32.0,54.0,,54.0
2023-08-04,63203,48.379389,-89.290167,,10.0,26.0,61.0,,61.0
2023-08-04,71078,46.533194,-84.309917,,7.0,34.0,69.0,0.0,69.0
2023-08-04,75010,46.3225,-79.44945,,4.0,26.0,70.0,,70.0
2023-08-04,77233,46.492002,-81.003099,,3.0,29.0,71.0,0.0,71.0
2023-08-05,12008,42.315778,-83.043667,3.0,9.0,43.0,75.0,3.0,75.0
2023-08-05,12016,42.292889,-83.073139,,8.0,44.0,76.0,3.0,76.0
2023-08-05,13001,42.403694,-82.208306,,2.0,36.0,80.0,,80.0
2023-08-05,14111,42.990263,-82.395341,,9.0,31.0,67.0,0.0,67.0
2023-08-05,15020,43.333084,-81.74289,,2.0,30.0,75.0,,75.0
2023-08-05,15026,42.974485,-81.200813,,4.0,33.0,84.0,,84.0
2023-08-05,16015,42.672127,-81.162948,,2.0,34.0,83.0,,83.0
2023-08-05,18007,44.314472,-81.549722,,,29.0,52.0,,52.0
2023-08-05,21005,43.138611,-80.292639,,3.0,40.0,75.0,,75.0
2023-08-05,26060,43.443833,-80.503806,,8.0,31.0,74.0,,74.0
2023-08-05,27067,43.160056,-79.23475,,12.0,31.0,66.0,,66.0
2023-08-05,28028,43.551611,-80.264167,,7.0,31.0,68.0,,68.0
2023-08-05,29000,43.25778,-79.861664,,19.0,38.0,54.0,39.0,54.0
2023-08-05,29118,43.257444,-79.90775,,17.0,33.0,71.0,,71.0
2023-08-05,29214,43.241324,-79.889328,,8.0,42.0,74.0,26.0,74.0
2023-08-05,31129,43.645451,-79.3891,,19.0,39.0,56.0,,56.0
2023-08-05,33003,43.747917,-79.274056,,19.0,28.0,69.0,,69.0
2023-08-05,35125,43.709444,-79.5435,5.0,18.0,32.0,66.0,0.0,66.0
2023-08-05,44008,43.314603,-79.80277,,15.0,32.0,69.0,,69.0
2023-08-05,44017,43.486917,-79.702278,,15.0,35.0,73.0,,73.0
2023-08-05,44029,43.52965,-79.862449,,11.0,40.0,71.0,0.0,71.0
2023-08-05,45027,43.952248,-78.91252,,4.0,26.0,40.0,,40.0
2023-08-05,46090,43.669911,-79.766589,,14.0,35.0,64.0,,64.0
2023-08-05,46108,43.546174,-79.658797,,14.0,26.0,67.0,,67.0
2023-08-05,47045,44.382338,-79.702446,,4.0,24.0,55.0,,55.0
2023-08-05,48006,44.044306,-79.48325,,5.0,29.0,61.0,,61.0
2023-08-05,49005,45.338261,-80.039269,,3.0,26.0,44.0,,44.0
2023-08-05,49010,45.224278,-78.932944,,,29.0,48.0,,48.0
2023-08-05,51001,45.434333,-75.676,,6.0,23.0,52.0,,52.0
2023-08-05,52023,44.219953,-76.521143,,3.0,29.0,54.0,,54.0
2023-08-05,54012,44.150528,-77.3955,,4.0,29.0,55.0,,55.0
2023-08-05,56051,45.017976,-74.735339,,5.0,26.0,56.0,,56.0
2023-08-05,59006,44.301918,-78.34622,,4.0,28.0,54.0,,54.0
2023-08-05,63203,48.379389,-89.290167,,8.0,31.0,55.0,,55.0
2023-08-05,71078,46.533194,-84.309917,,4.0,33.0,45.0,7.0,45.0
2023-08-05,75010,46.3225,-79.44945,,6.0,27.0,32.0,,32.0
2023-08-05,77233,46.492002,-81.003099,,23.0,28.0,42.0,3.0,42.0
2023-08-06,12008,42.315778,-83.043667,3.0,8.0,33.0,60.0,0.0,60.0
2023-08-06,12016,42.292889,-83.073139,,9.0,32.0,61.0,0.0,61.0
2023-08-06,13001,42.403694,-82.208306,,5.0,32.0,57.0,,57.0
2023-08-06,14111,42.990263,-82.395341,,6.0,29.0,59.0,1.0,59.0
2023-08-06,15020,43.333084,-81.74289,,2.0,26.0,64.0,,64.0
2023-08-06,15026,42.974485,-81.200813,,5.0,31.0,63.0,,63.0
2023-08-06,16015,42.672127,-81.162948,,2.0,30.0,59.0,,59.0
2023-08-06,18007,44.314472,-81.549722,,,27.0,44.0,,44.0
2023-08-06,21005,43.138611,-80.292639,,8.0,34.0,56.0,,56.0
2023-08-06,26060,43.443833,-80.503806,,5.0,33.0,54.0,,54.0
2023-08-06,27067,43.160056,-79.23475,,8.0,30.0,55.0,,55.0
2023-08-06,28028,43.551611,-80.264167,,7.0,34.0,50.0,,50.0
2023-08-06,29000,43.25778,-79.861664,,14.0,32.0,59.0,20.0,59.0
2023-08-06,29118,43.257444,-79.90775,,12.0,32.0,53.0,,53.0
2023-08-06,29214,43.241324,-79.889328,,12.0,31.0,55.0,26.0,55.0
2023-08-06,31129,43.645451,-79.3891,,18.0,37.0,38.0,,38.0
2023-08-06,33003,43.747917,-79.274056,,12.0,29.0,,,29.0
2023-08-06,35125,43.709444,-79.5435,3.0,12.0,31.0,51.0,0.0,51.0
2023-08-06,44008,43.314603,-79.80277,,11.0,32.0,51.0,,51.0
2023-08-06,44017,43.486917,-79.702278,,19.0,33.0,52.0,,52.0
2023-08-06,44029,43.52965,-79.862449,,9.0,36.0,52.0,0.0,52.0
2023-08-06,45027,43.952248,-78.91252,,4.0,30.0,25.0,,30.0
2023-08-06,46090,43.669911,-79.766589,,8.0,36.0,47.0,,47.0
2023-08-06,46108,43.546174,-79.658797,,14.0,30.0,49.0,,49.0
2023-08-06,47045,44.382338,-79.702446,,5.0,28.0,42.0,,42.0
2023-08-06,48006,44.044306,-79.48325,,6.0,32.0,46.0,,46.0
2023-08-06,49005,45.338261,-80.039269,,4.0,27.0,41.0,,41.0
2023-08-06,49010,45.224278,-78.932944,,,25.0,34.0,,34.0
2023-08-06,51001,45.434333,-75.676,,4.0,25.0,45.0,,45.0
2023-08-06,52023,44.219953,-76.521143,,2.0,31.0,45.0,,45.0
2023-08-06,54012,44.150528,-77.3955,,8.0,31.0,45.0,,45.0
2023-08-06,56051,45.017976,-74.735339,,7.0,29.0,46.0,,46.0
2023-08-06,59006,44.301918,-78.34622,,2.0,30.0,47.0,,47.0
2023-08-06,63203,48.379389,-89.290167,,13.0,31.0,57.0,,57.0
2023-08-06,71078,46.533194,-84.309917,,7.0,29.0,34.0,0.0,34.0
2023-08-06,75010,46.3225,-79.44945,,4.0,29.0,31.0,,31.0
2023-08-06,77233,46.492002,-81.003099,,9.0,26.0,47.0,29.0,47.0
2023-08-07,12008,42.315778,-83.043667,2.0,8.0,35.0,28.0,0.0,35.0
2023-08-07,12016,42.292889,-83.073139,,13.0,36.0,30.0,0.0,36.0
2023-08-07,13001,42.403694,-82.208306,,4.0,33.0,25.0,,33.0
2023-08-07,14111,42.990263,-82.395341,,8.0,35.0,28.0,0.0,35.0
2023-08-07,15020,43.333084,-81.74289,,3.0,35.0,34.0,,35.0
2023-08-07,15026,42.974485,-81.200813,,4.0,30.0,27.0,,30.0
2023-08-07,16015,42.672127,-81.162948,,0.0,31.0,26.0,,31.0
2023-08-07,18007,44.314472,-81.549722,,,30.0,36.0,,36.0
2023-08-07,21005,43.138611,-80.292639,,3.0,31.0,26.0,,31.0
2023-08-07,26060,43.443833,-80.503806,,3.0,27.0,27.0,,27.0
2023-08-07,27067,43.160056,-79.23475,,3.0,33.0,27.0,,33.0
2023-08-07,28028,43.551611,-80.264167,,3.0,31.0,27.0,,31.0
2023-08-07,29000,43.25778,-79.861664,,5.0,34.0,53.0,4.0,53.0
2023-08-07,29118,43.257444,-79.90775,,5.0,31.0,31.0,,31.0
2023-08-07,29214,43.241324,-79.889328,,8.0,34.0,34.0,14.0,34.0
2023-08-07,31129,43.645451,-79.3891,,10.0,39.0,27.0,,39.0
2023-08-07,33003,43.747917,-79.274056,,6.0,30.0,,,30.0
2023-08-07,35125,43.709444,-79.5435,3.0,16.0,31.0,33.0,0.0,33.0
2023-08-07,44008,43.314603,-79.80277,,9.0,32.0,31.0,,32.0
2023-08-07,44017,43.486917,-79.702278,,16.0,33.0,39.0,,39.0
2023-08-07,44029,43.52965,-79.862449,,10.0,32.0,34.0,0.0,34.0
2023-08-07,45027,43.952248,-78.91252,,5.0,31.0,36.0,,36.0
2023-08-07,46090,43.669911,-79.766589,,8.0,31.0,31.0,,31.0
2023-08-07,46108,43.546174,-79.658797,,4.0,31.0,32.0,,32.0
2023-08-07,47045,44.382338,-79.702446,,4.0,24.0,32.0,,32.0
2023-08-07,48006,44.044306,-79.48325,,3.0,34.0,36.0,,36.0
2023-08-07,49005,45.338261,-80.039269,,2.0,24.0,27.0,,27.0
2023-08-07,49010,45.224278,-78.932944,,,22.0,23.0,,23.0
2023-08-07,51001,45.434333,-75.676,,5.0,27.0,63.0,,63.0
2023-08-07,52023,44.219953,-76.521143,,2.0,39.0,37.0,,39.0
2023-08-07,54012,44.150528,-77.3955,,4.0,36.0,29.0,,36.0
2023-08-07,56051,45.017976,-74.735339,,4.0,29.0,41.0,,41.0
2023-08-07,59006,44.301918,-78.34622,,4.0,33.0,34.0,,34.0
2023-08-07,63203,48.379389,-89.290167,,5.0,33.0,53.0,,53.0
2023-08-07,71078,46.533194,-84.309917,,1.0,35.0,47.0,3.0,47.0
2023-08-07,75010,46.3225,-79.44945,,0.0,27.0,44.0,,44.0
2023-08-07,77233,46.492002,-81.003099,,2.0,32.0,57.0,4.0,57.0
2023-08-08,12008,42.315778,-83.043667,2.0,18.0,38.0,54.0,0.0,54.0
2023-08-08,12016,42.292889,-83.073139,,22.0,38.0,56.0,3.0,56.0
2023-08-08,13001,42.403694,-82.208306,,4.0,39.0,54.0,,54.0
2023-08-08,14111,42.990263,-82.395341,,16.0,33.0,55.0,0.0,55.0
2023-08-08,15020,43.333084,-81.74289,,1.0,40.0,59.0,,59.0
2023-08-08,15026,42.974485,-81.200813,,8.0,38.0,57.0,,57.0
2023-08-08,16015,42.672127,-81.162948,,1.0,34.0,58.0,,58.0
2023-08-08,18007,44.314472,-81.549722,,,37.0,62.0,,62.0
2023-08-08,21005,43.138611,-80.292639,,2.0,35.0,55.0,,55.0
2023-08-08,26060,43.443833,-80.503806,,7.0,33.0,56.0,,56.0
2023-08-08,27067,43.160056,-79.23475,,8.0,35.0,47.0,,47.0
2023-08-08,28028,43.551611,-80.264167,,5.0,36.0,56.0,,56.0
2023-08-08,29000,43.25778,-79.861664,,6.0,35.0,19.0,3.0,35.0
2023-08-08,29118,43.257444,-79.90775,,8.0,36.0,55.0,,55.0
2023-08-08,29214,43.241324,-79.889328,,4.0,39.0,55.0,3.0,55.0
2023-08-08,31129,43.645451,-79.3891,,16.0,37.0,40.0,,40.0
2023-08-08,33003,43.747917,-79.274056,,11.0,26.0,53.0,,53.0
2023-08-08,34021,43.78047,-79.467372,,8.0,31.0,51.0,0.0,51.0
2023-08-08,35125,43.709444,-79.5435,3.0,25.0,25.0,52.0,0.0,52.0
2023-08-08,44008,43.314603,-79.80277,,11.0,33.0,54.0,,54.0
2023-08-08,44017,43.486917,-79.702278,,5.0,35.0,55.0,,55.0
2023-08-08,44029,43.52965,-79.862449,,13.0,36.0,54.0,0.0,54.0
2023-08-08,45027,43.952248,-78.91252,,8.0,23.0,26.0,,26.0
2023-08-08,46090,43.669911,-79.766589,,3.0,35.0,51.0,,51.0
2023-08-08,46108,43.546174,-79.658797,,6.0,35.0,51.0,,51.0
2023-08-08,47045,44.382338,-79.702446,,4.0,26.0,53.0,,53.0
2023-08-08,48006,44.044306,-79.48325,,2.0,31.0,52.0,,52.0
2023-08-08,49005,45.338261,-80.039269,,5.0,35.0,55.0,,55.0
2023-08-08,49010,45.224278,-78.932944,,,21.0,27.0,,27.0
2023-08-08,51001,45.434333,-75.676,,3.0,19.0,17.0,,19.0
2023-08-08,52023,44.219953,-76.521143,,8.0,24.0,22.0,,24.0
2023-08-08,54012,44.150528,-77.3955,,3.0,20.0,19.0,,20.0
2023-08-08,56051,45.017976,-74.735339,,3.0,25.0,21.0,,25.0
2023-08-08,59006,44.301918,-78.34622,,3.0,23.0,32.0,,32.0
2023-08-08,63203,48.379389,-89.290167,,7.0,33.0,62.0,,62.0
2023-08-08,71078,46.533194,-84.309917,,6.0,31.0,54.0,6.0,54.0
2023-08-08,75010,46.3225,-79.44945,,11.0,31.0,53.0,,53.0
2023-08-08,77233,46.492002,-81.003099,,4.0,36.0,60.0,6.0,60.0
2023-08-09,12008,42.315778,-83.043667,3.0,23.0,48.0,70.0,4.0,70.0
2023-08-09,12016,42.292889,-83.073139,,24.0,49.0,69.0,6.0,69.0
2023-08-09,13001,42.403694,-82.208306,,7.0,50.0,61.0,,61.0
2023-08-09,14111,42.990263,-82.395341,,21.0,50.0,64.0,0.0,64.0
2023-08-09,15020,43.333084,-81.74289,,2.0,44.0,66.0,,66.0
2023-08-09,15026,42.974485,-81.200813,,7.0,48.0,65.0,,65.0
2023-08-09,16015,42.672127,-81.162948,,3.0,84.0,64.0,,84.0
2023-08-09,18007,44.314472,-81.549722,,,43.0,57.0,,57.0
2023-08-09,21005,43.138611,-80.292639,,7.0,47.0,62.0,,62.0
2023-08-09,26060,43.443833,-80.503806,,7.0,40.0,61.0,,61.0
2023-08-09,27067,43.160056,-79.23475,,9.0,47.0,59.0,,59.0
2023-08-09,28028,43.551611,-80.264167,,7.0,42.0,63.0,,63.0
2023-08-09,29000,43.25778,-79.861664,,8.0,45.0,59.0,6.0,59.0
2023-08-09,29118,43.257444,-79.90775,,13.0,44.0,61.0,,61.0
2023-08-09,29214,43.241324,-79.889328,,7.0,45.0,63.0,0.0,63.0
2023-08-09,31129,43.645451,-79.3891,,33.0,49.0,58.0,,58.0
2023-08-09,33003,43.747917,-79.274056,,17.0,39.0,60.0,,60.0
2023-08-09,34021,43.78047,-79.467372,,20.0,38.0,57.0,0.0,57.0
2023-08-09,35125,43.709444,-79.5435,5.0,29.0,33.0,61.0,0.0,61.0
2023-08-09,44008,43.314603,-79.80277,,13.0,40.0,62.0,,62.0
2023-08-09,44017,43.486917,-79.702278,,9.0,44.0,63.0,,63.0
2023-08-09,44029,43.52965,-79.862449,,15.0,43.0,62.0,0.0,62.0
2023-08-09,45027,43.952248,-78.91252,,8.0,41.0,57.0,,57.0
2023-08-09,46090,43.669911,-79.766589,,6.0,40.0,57.0,,57.0
2023-08-09,46108,43.546174,-79.658797,,11.0,43.0,58.0,,58.0
2023-08-09,47045,44.382338,-79.702446,,12.0,31.0,58.0,,58.0
2023-08-09,48006,44.044306,-79.48325,,2.0,36.0,58.0,,58.0
2023-08-09,49005,45.338261,-80.039269,,3.0,37.0,55.0,,55.0
2023-08-09,49010,45.224278,-78.932944,,,34.0,55.0,,55.0
2023-08-09,51001,45.434333,-75.676,,4.0,24.0,54.0,,54.0
2023-08-09,52023,44.219953,-76.521143,,6.0,46.0,56.0,,56.0
2023-08-09,54012,44.150528,-77.3955,,5.0,48.0,54.0,,54.0
2023-08-09,56051,45.017976,-74.735339,,3.0,27.0,52.0,,52.0
2023-08-09,59006,44.301918,-78.34622,,6.0,33.0,58.0,,58.0
2023-08-09,63203,48.379389,-89.290167,,8.0,30.0,51.0,,51.0
2023-08-09,71078,46.533194,-84.309917,,6.0,41.0,58.0,6.0,58.0
2023-08-09,75010,46.3225,-79.44945,,5.0,36.0,58.0,,58.0
2023-08-09,77233,46.492002,-81.003099,,6.0,38.0,59.0,11.0,59.0
2023-08-10,12008,42.315778,-83.043667,3.0,17.0,45.0,66.0,0.0,66.0
2023-08-10,12016,42.292889,-83.073139,,17.0,44.0,68.0,3.0,68.0
2023-08-10,13001,42.403694,-82.208306,,5.0,51.0,61.0,,61.0
2023-08-10,14111,42.990263,-82.395341,,9.0,45.0,64.0,0.0,64.0
2023-08-10,15020,43.333084,-81.74289,,3.0,45.0,67.0,,67.0
2023-08-10,15026,42.974485,-81.200813,,6.0,48.0,67.0,,67.0
2023-08-10,16015,42.672127,-81.162948,,1.0,44.0,62.0,,62.0
2023-08-10,18007,44.314472,-81.549722,,,41.0,58.0,,58.0
2023-08-10,21005,43.138611,-80.292639,,4.0,46.0,61.0,,61.0
2023-08-10,26060,43.443833,-80.503806,,5.0,40.0,61.0,,61.0
2023-08-10,27067,43.160056,-79.23475,,5.0,45.0,55.0,,55.0
2023-08-10,28028,43.551611,-80.264167,,8.0,41.0,60.0,,60.0
2023-08-10,29000,43.25778,-79.861664,,7.0,45.0,60.0,4.0,60.0
2023-08-10,29118,43.257444,-79.90775,,9.0,44.0,61.0,,61.0
2023-08-10,29214,43.241324,-79.889328,,5.0,47.0,62.0,3.0,62.0
2023-08-10,31129,43.645451,-79.3891,,23.0,44.0,56.0,,56.0
2023-08-10,33003,43.747917,-79.274056,,18.0,38.0,61.0,,61.0
2023-08-10,34021,43.78047,-79.467372,,23.0,41.0,59.0,0.0,59.0
2023-08-10,35125,43.709444,-79.5435,3.0,22.0,33.0,62.0,0.0,62.0
2023-08-10,44008,43.314603,-79.80277,,16.0,42.0,61.0,,61.0
2023-08-10,44017,43.486917,-79.702278,,7.0,44.0,64.0,,64.0
2023-08-10,44029,43.52965,-79.862449,,17.0,43.0,62.0,0.0,62.0
2023-08-10,45027,43.952248,-78.91252,,6.0,25.0,39.5,,39.5
2023-08-10,46090,43.669911,-79.766589,,6.0,42.0,59.0,,59.0
2023-08-10,46108,43.546174,-79.658797,,7.5,38.5,40.5,,40.5
2023-08-10,47045,44.382338,-79.702446,,15.0,35.0,57.0,,57.0
2023-08-10,48006,44.044306,-79.48325,,8.0,40.0,61.0,,61.0
2023-08-10,49005,45.338261,-80.039269,,8.0,40.0,45.0,,45.0
2023-08-10,49010,45.224278,-78.932944,,,33.0,42.0,,42.0
2023-08-10,51001,45.434333,-75.676,,8.0,31.0,56.0,,56.0
2023-08-10,52023,44.219953,-76.521143,,1.0,44.0,53.0,,53.0
2023-08-10,54012,44.150528,-77.3955,,5.0,43.0,52.0,,52.0
2023-08-10,56051,45.017976,-74.735339,,3.0,38.0,53.0,,53.0
2023-08-10,59006,44.301918,-78.34622,,8.0,39.0,58.0,,58.0
2023-08-10,63203,48.379389,-89.290167,,3.0,25.0,9.0,,25.0
2023-08-10,71078,46.533194,-84.309917,,9.0,24.0,38.0,4.0,38.0
2023-08-10,75010,46.3225,-79.44945,,4.0,38.0,42.0,,42.0
2023-08-10,77233,46.492002,-81.003099,,5.0,29.0,44.0,6.0,44.0
2023-08-11,12008,42.315778,-83.043667,3.0,20.0,44.0,47.0,6.0,47.0
2023-08-11,12016,42.292889,-83.073139,,21.0,44.0,49.0,7.0,49.0
2023-08-11,13001,42.403694,-82.208306,,5.0,33.0,37.0,,37.0
2023-08-11,14111,42.990263,-82.395341,,11.0,39.0,39.0,14.0,39.0
2023-08-11,15020,43.333084,-81.74289,,1.0,31.0,28.0,,31.0
2023-08-11,15026,42.974485,-81.200813,,4.0,35.0,37.0,,37.0
2023-08-11,16015,42.672127,-81.162948,,2.0,33.0,39.0,,39.0
2023-08-11,18007,44.314472,-81.549722,,,25.0,11.0,,25.0
2023-08-11,21005,43.138611,-80.292639,,3.0,34.0,24.0,,34.0
2023-08-11,26060,43.443833,-80.503806,,3.0,31.0,23.0,,31.0
2023-08-11,27067,43.160056,-79.23475,,6.0,32.0,23.0,,32.0
2023-08-11,28028,43.551611,-80.264167,,4.0,31.0,23.0,,31.0
2023-08-11,29000,43.25778,-79.861664,,6.0,33.0,17.0,4.0,33.0
2023-08-11,29118,43.257444,-79.90775,,5.0,32.0,23.0,,32.0
2023-08-11,29214,43.241324,-79.889328,,6.0,34.0,24.0,7.0,34.0
2023-08-11,31129,43.645451,-79.3891,,17.0,38.0,23.0,,38.0
2023-08-11,33003,43.747917,-79.274056,,9.0,31.0,22.0,,31.0
2023-08-11,34021,43.78047,-79.467372,,8.0,31.0,21.0,0.0,31.0
2023-08-11,35125,43.709444,-79.5435,2.0,16.0,26.0,23.0,0.0,26.0
2023-08-11,44008,43.314603,-79.80277,,10.0,31.0,23.0,,31.0
2023-08-11,44017,43.486917,-79.702278,,10.0,34.0,24.0,,34.0
2023-08-11,44029,43.52965,-79.862449,,9.0,33.0,23.0,0.0,33.0
2023-08-11,46090,43.669911,-79.766589,,8.0,30.0,19.0,,30.0
2023-08-11,47045,44.382338,-79.702446,,6.0,21.0,19.0,,21.0
2023-08-11,48006,44.044306,-79.48325,,6.0,26.0,21.0,,26.0
2023-08-11,49005,45.338261,-80.039269,,4.0,21.0,22.0,,22.0
2023-08-11,49010,45.224278,-78.932944,,,24.0,22.0,,24.0
2023-08-11,51001,45.434333,-75.676,,5.0,27.0,34.0,,34.0
2023-08-11,52023,44.219953,-76.521143,,4.0,38.0,27.0,,38.0
2023-08-11,54012,44.150528,-77.3955,,8.0,40.0,22.0,,40.0
2023-08-11,56051,45.017976,-74.735339,,5.0,31.0,34.0,,34.0
2023-08-11,59006,44.301918,-78.34622,,7.0,28.0,23.0,,28.0
2023-08-11,63203,48.379389,-89.290167,,2.0,17.0,14.0,,17.0
2023-08-11,71078,46.533194,-84.309917,,1.0,21.0,13.0,0.0,21.0
2023-08-11,75010,46.3225,-79.44945,,6.0,19.0,25.0,,25.0
2023-08-11,77233,46.492002,-81.003099,,4.0,21.0,22.0,1.0,22.0
2023-08-12,12008,42.315778,-83.043667,2.0,12.0,43.0,32.0,0.0,43.0
2023-08-12,12016,42.292889,-83.073139,,18.0,43.0,33.0,0.0,43.0
2023-08-12,13001,42.403694,-82.208306,,4.0,44.0,27.0,,44.0
2023-08-12,14111,42.990263,-82.395341,,13.0,38.0,27.0,10.0,38.0
2023-08-12,15020,43.333084,-81.74289,,2.0,44.0,31.0,,44.0
2023-08-12,15026,42.974485,-81.200813,,4.0,41.0,33.0,,41.0
2023-08-12,16015,42.672127,-81.162948,,1.0,44.0,33.0,,44.0
2023-08-12,18007,44.314472,-81.549722,,,35.0,26.0,,35.0
2023-08-12,21005,43.138611,-80.292639,,2.0,44.0,29.0,,44.0
2023-08-12,26060,43.443833,-80.503806,,3.0,40.0,28.0,,40.0
2023-08-12,27067,43.160056,-79.23475,,6.0,42.0,29.0,,42.0
2023-08-12,28028,43.551611,-80.264167,,3.0,44.0,27.0,,44.0
2023-08-12,29000,43.25778,-79.861664,,6.0,44.0,59.0,0.0,59.0
2023-08-12,29118,43.257444,-79.90775,,14.0,43.0,29.0,,43.0
2023-08-12,29214,43.241324,-79.889328,,2.0,44.0,30.0,0.0,44.0
2023-08-12,31129,43.645451,-79.3891,,49.0,46.0,27.0,,49.0
2023-08-12,33003,43.747917,-79.274056,,12.0,36.0,28.0,,36.0
2023-08-12,34021,43.78047,-79.467372,,6.0,43.0,24.0,0.0,43.0
2023-08-12,35125,43.709444,-79.5435,2.0,11.0,39.0,27.0,0.0,39.0
2023-08-12,44008,43.314603,-79.80277,,14.0,42.0,28.0,,42.0
2023-08-12,44017,43.486917,-79.702278,,10.0,44.0,31.0,,44.0
2023-08-12,44029,43.52965,-79.862449,,8.0,44.0,30.0,0.0,44.0
2023-08-12,45027,43.952248,-78.91252,,8.0,38.0,29.0,,38.0
2023-08-12,46090,43.669911,-79.766589,,8.0,43.0,26.0,,43.0
2023-08-12,46108,43.546174,-79.658797,,6.0,44.0,27.0,,44.0
2023-08-12,47045,44.382338,-79.702446,,7.0,35.0,24.0,,35.0
2023-08-12,48006,44.044306,-79.48325,,7.0,41.0,29.0,,41.0
2023-08-12,49005,45.338261,-80.039269,,4.0,38.0,19.0,,38.0
2023-08-12,49010,45.224278,-78.932944,,,34.0,21.0,,34.0
2023-08-12,51001,45.434333,-75.676,,4.0,19.0,33.0,,33.0
2023-08-12,52023,44.219953,-76.521143,,3.0,39.0,22.0,,39.0
2023-08-12,54012,44.150528,-77.3955,,8.0,37.0,22.0,,37.0
2023-08-12,56051,45.017976,-74.735339,,4.0,30.0,24.0,,30.0
2023-08-12,59006,44.301918,-78.34622,,5.0,28.0,23.0,,28.0
2023-08-12,63203,48.379389,-89.290167,,6.0,25.0,21.0,,25.0
2023-08-12,71078,46.533194,-84.309917,,5.0,24.0,11.0,0.0,24.0
2023-08-12,75010,46.3225,-79.44945,,2.0,29.0,22.0,,29.0
2023-08-12,77233,46.492002,-81.003099,,9.0,38.0,22.0,0.0,38.0
2023-08-13,12008,42.315778,-83.043667,2.0,9.0,35.0,29.0,0.0,35.0
2023-08-13,12016,42.292889,-83.073139,,10.0,37.0,38.0,1.0,38.0
2023-08-13,13001,42.403694,-82.208306,,4.0,33.0,19.0,,33.0
2023-08-13,14111,42.990263,-82.395341,,12.0,25.0,17.0,0.0,25.0
2023-08-13,15020,43.333084,-81.74289,,2.0,21.0,22.0,,22.0
2023-08-13,15026,42.974485,-81.200813,,5.0,25.0,24.0,,25.0
2023-08-13,16015,42.672127,-81.162948,,1.0,32.0,21.0,,32.0
2023-08-13,18007,44.314472,-81.549722,,,22.0,15.0,,22.0
2023-08-13,21005,43.138611,-80.292639,,3.0,26.0,17.0,,26.0
2023-08-13,26060,43.443833,-80.503806,,1.0,21.0,16.0,,21.0
2023-08-13,27067,43.160056,-79.23475,,4.0,28.0,17.0,,28.0
2023-08-13,28028,43.551611,-80.264167,,2.0,22.0,17.0,,22.0
2023-08-13,29000,43.25778,-79.861664,,4.0,25.0,18.0,1.0,25.0
2023-08-13,29118,43.257444,-79.90775,,7.0,25.0,17.0,,25.0
2023-08-13,29214,43.241324,-79.889328,,4.0,26.0,17.0,1.0,26.0
2023-08-13,31129,43.645451,-79.3891,,8.0,32.0,,,32.0
2023-08-13,33003,43.747917,-79.274056,,6.0,18.0,17.0,,18.0
2023-08-13,34021,43.78047,-79.467372,,6.0,21.0,14.0,0.0,21.0
2023-08-13,35125,43.709444,-79.5435,2.0,10.0,19.0,17.0,0.0,19.0
2023-08-13,44008,43.314603,-79.80277,,6.0,24.0,17.0,,24.0
2023-08-13,44017,43.486917,-79.702278,,3.0,23.0,18.0,,23.0
2023-08-13,44029,43.52965,-79.862449,,7.0,23.0,17.0,0.0,23.0
2023-08-13,45027,43.952248,-78.91252,,5.0,22.0,17.0,,22.0
2023-08-13,46090,43.669911,-79.766589,,2.0,21.0,15.0,,21.0
2023-08-13,46108,43.546174,-79.658797,,4.0,23.0,15.0,,23.0
2023-08-13,47045,44.382338,-79.702446,,3.0,19.0,16.0,,19.0
