Date,Station ID,Latitude,Longitude,CO_subAQI,NO2_subAQI,O3_subAQI,PM2.5_subAQI,SO2_subAQI,AQI,date,MeanTemp,MeanPrecip,wx_n,TotalTraffic,tr_n
2023-03-06,21005,43.138611,-80.292639,,22,33,54,,54,2023-03-06,-2.4,0.6,1,0,14
2023-03-06,26060,43.443833,-80.503806,,33,31,48,,48,2023-03-06,,,,2567,5
2023-03-06,27067,43.160056,-79.23475,,26,31,54,,54,2023-03-06,0.6,,2,8266,28
2023-03-06,28028,43.551611,-80.264167,,24,30,41,,41,2023-03-06,-1.6,0,1,503,9
2023-03-06,29000,43.25778,-79.861664,,25,31,46,11,46,2023-03-06,0.4,0,2,8978,21
2023-03-06,29118,43.257444,-79.90775,,35,31,51,,51,2023-03-06,0.4,0,2,1413,8
2023-03-06,29214,43.241324,-79.889328,,29,27,54,19,54,2023-03-06,0.4,0,3,1587,12
2023-03-06,31129,43.645451,-79.3891,,40,19,51,,51,2023-03-06,1.25,0,2,106817,299
2023-03-06,33003,43.747917,-79.274056,,46,31,36,,46,2023-03-06,,,,76492,120
2023-03-06,34021,43.78047,-79.467372,,45,29,40,0,45,2023-03-06,,,,57915,92
2023-03-06,35125,43.709444,-79.5435,6,45,30,44,0,45,2023-03-06,-0.6,0,1,76215,112
2023-03-06,44008,43.314603,-79.80277,,33,35,42,,42,2023-03-06,0.4,0,2,19077,30
2023-03-06,44017,43.486917,-79.702278,,49,33,40,,49,2023-03-06,,,,22728,27
2023-03-06,44029,43.52965,-79.862449,,35,32,39,0,39,2023-03-06,,,,5582,16
2023-03-06,45027,43.952248,-78.91252,,20,37,29,,37,2023-03-06,0.1,0,1,3965,26
2023-03-06,46090,43.669911,-79.766589,,42,23,39,,42,2023-03-06,,,,20698,27
2023-03-06,46108,43.546174,-79.658797,,44,34,36,,44,2023-03-06,,,,33670,45
2023-03-06,47045,44.382338,-79.702446,,32,34,33,,34,2023-03-06,-1.9,0,2,516,3
2023-03-06,48006,44.044306,-79.48325,,30,36,35,,36,2023-03-06,,,,741,3
2023-03-06,49005,45.338261,-80.039269,,14,38,21,,38,2023-03-06,0.1,0,1,57,3
2023-03-06,49010,45.224278,-78.932944,,,40,13,,40,2023-03-06,,,,,
2023-03-06,51001,45.434333,-75.676,,8,38,16,0,38,2023-03-06,0.2,0,1,6125,14
2023-03-06,52023,44.219953,-76.521143,,10,39,20,,39,2023-03-06,-1.6,0,3,1201,25
2023-03-06,54012,44.150528,-77.3955,,25,40,31,,40,2023-03-06,-0.2,0,2,0,5
2023-03-06,56051,45.017976,-74.735339,,13,40,18,,40,2023-03-06,0.3,0,1,34,3
2023-03-06,59006,44.301918,-78.34622,,16,36,26,,36,2023-03-06,-2.2,0,1,,
2023-03-06,63203,48.379389,-89.290167,,21,32,28,,32,2023-03-06,-1.6,0,2,1307,9
2023-03-06,71078,46.533194,-84.309917,,8,39,19,0,39,2023-03-06,,,,84,3
2023-03-06,75010,46.3225,-79.44945,,13,39,15,,39,2023-03-06,-4.25,0,3,0,3
2023-03-06,77233,46.492002,-81.003099,,21,35,22,16,35,2023-03-06,,,,60,3
2023-03-07,12008,42.315778,-83.043667,3,19,37,20,0,37,2023-03-07,2.4,0.8,1,20174,45
2023-03-07,12016,42.292889,-83.073139,,21,36,19,0,36,2023-03-07,2.4,0.8,1,20200,46
2023-03-07,13001,42.403694,-82.208306,,4,39,13,,39,2023-03-07,,,,160,6
2023-03-07,14111,42.990263,-82.395341,,5,41,12,0,41,2023-03-07,0.2,0,2,559,10
2023-03-07,15020,43.333084,-81.74289,,4,42,14,,42,2023-03-07,,,,131,3
2023-03-07,15026,42.974485,-81.200813,,10,40,19,,40,2023-03-07,-1.65,0.5,2,982,6
2023-03-07,16015,42.672127,-81.162948,,6,39,16,,39,2023-03-07,,,,,
2023-03-07,18007,44.314472,-81.549722,,,41,16,,41,2023-03-07,,,,,
2023-03-07,21005,43.138611,-80.292639,,11,41,18,,41,2023-03-07,-1,0,1,0,14
2023-03-07,26060,43.443833,-80.503806,,6,40,16,,40,2023-03-07,,,,2182,5
2023-03-07,27067,43.160056,-79.23475,,8,40,14,,40,2023-03-07,1,,2,7057,28
2023-03-07,28028,43.551611,-80.264167,,4,42,12,,42,2023-03-07,-1.7,0,1,324,9
2023-03-07,29000,43.25778,-79.861664,,27,41,13,4,41,2023-03-07,0.8999999999999999,0,2,7701,21
2023-03-07,29118,43.257444,-79.90775,,39,40,16,,40,2023-03-07,0.8999999999999999,0,2,1644,8
2023-03-07,29214,43.241324,-79.889328,,26,38,17,6,38,2023-03-07,0.3333333333333333,0,3,2078,12
2023-03-07,31129,43.645451,-79.3891,,15,38,26,,38,2023-03-07,0.25,0,2,81029,299
2023-03-07,33003,43.747917,-79.274056,,17,34,17,,34,2023-03-07,,,,55123,120
2023-03-07,34021,43.78047,-79.467372,,25,37,14,0,37,2023-03-07,,,,40986,92
2023-03-07,35125,43.709444,-79.5435,2,19,35,15,0,35,2023-03-07,-0.5,0,1,56198,112
2023-03-07,44008,43.314603,-79.80277,,33,39,14,,39,2023-03-07,0.8999999999999999,0,2,16207,30
2023-03-07,44017,43.486917,-79.702278,,28,40,15,,40,2023-03-07,,,,21582,27
2023-03-07,44029,43.52965,-79.862449,,10,40,13,0,40,2023-03-07,,,,4696,16
2023-03-07,45027,43.952248,-78.91252,,1,44,13,,44,2023-03-07,-0.9,0,1,3140,26
2023-03-07,46090,43.669911,-79.766589,,7,41,11,,41,2023-03-07,,,,19114,27
2023-03-07,46108,43.546174,-79.658797,,21,39,14,,39,2023-03-07,,,,31876,45
2023-03-07,47045,44.382338,-79.702446,,3,39,14,,39,2023-03-07,-2,0,2,663,3
2023-03-07,48006,44.044306,-79.48325,,3,41,12,,41,2023-03-07,,,,596,3
2023-03-07,49005,45.338261,-80.039269,,1,40,13,,40,2023-03-07,-0.9,0.3,1,37,3
2023-03-07,49010,45.224278,-78.932944,,,43,1,,43,2023-03-07,,,,,
2023-03-07,51001,45.434333,-75.676,,4,37,12,0,37,2023-03-07,-4.2,0,1,10120,14
2023-03-07,52023,44.219953,-76.521143,,3,40,14,,40,2023-03-07,-2.2,0,3,1218,25
2023-03-07,54012,44.150528,-77.3955,,6,41,16,,41,2023-03-07,-0.35,0,2,0,5
2023-03-07,56051,45.017976,-74.735339,,5,37,16,,37,2023-03-07,-6.8,0,1,49,3
2023-03-07,59006,44.301918,-78.34622,,2,40,15,,40,2023-03-07,-1,0,1,,
2023-03-07,63203,48.379389,-89.290167,,18,31,30,,31,2023-03-07,-3.55,0,2,1030,9
2023-03-07,71078,46.533194,-84.309917,,12,39,16,3,39,2023-03-07,,,,18,3
2023-03-07,75010,46.3225,-79.44945,,1,41,14,,41,2023-03-07,-5.05,0,3,0,3
2023-03-07,77233,46.492002,-81.003099,,4,38,16,0,38,2023-03-07,,,,38,3
2023-03-08,12008,42.315778,-83.043667,3,21,40,18,0,40,2023-03-08,1.9,0,1,22878,45
2023-03-08,12016,42.292889,-83.073139,,24,37,17,0,37,2023-03-08,1.9,0,1,22954,46
2023-03-08,13001,42.403694,-82.208306,,6,40,12,,40,2023-03-08,,,,72,6
2023-03-08,14111,42.990263,-82.395341,,1,41,11,0,41,2023-03-08,0.75,0,2,564,10
2023-03-08,15020,43.333084,-81.74289,,1,43,12,,43,2023-03-08,,,,58,3
2023-03-08,15026,42.974485,-81.200813,,11,41,19,,41,2023-03-08,-1.9,1.4,2,1037,6
2023-03-08,16015,42.672127,-81.162948,,6,39,15,,39,2023-03-08,,,,,
2023-03-08,18007,44.314472,-81.549722,,,42,17,,42,2023-03-08,,,,,
2023-03-08,21005,43.138611,-80.292639,,6,39,23,,39,2023-03-08,-1.9,0,1,0,14
2023-03-08,26060,43.443833,-80.503806,,6,39,15,,39,2023-03-08,,,,1830,5
2023-03-08,27067,43.160056,-79.23475,,9,39,14,,39,2023-03-08,0.4,,2,5262,28
2023-03-08,28028,43.551611,-80.264167,,3,41,12,,41,2023-03-08,-1.7,0,1,302,9
2023-03-08,29000,43.25778,-79.861664,,17,39,27,1,39,2023-03-08,0.35,0,2,5506,21
2023-03-08,29118,43.257444,-79.90775,,21,37,16,,37,2023-03-08,0.35,0,2,899,8
2023-03-08,29214,43.241324,-79.889328,,7,34,16,3,34,2023-03-08,-0.1,0,3,1227,12
2023-03-08,31129,43.645451,-79.3891,,16,33,29,,33,2023-03-08,0.44999999999999996,0,2,85968,299
2023-03-08,33003,43.747917,-79.274056,,12,35,17,,35,2023-03-08,,,,60376,120
2023-03-08,34021,43.78047,-79.467372,,23,37,13,0,37,2023-03-08,,,,37130,92
2023-03-08,35125,43.709444,-79.5435,2,16,35,15,0,35,2023-03-08,-1.2,0,1,47971,112
2023-03-08,44008,43.314603,-79.80277,,14,38,15,,38,2023-03-08,0.35,0,2,12623,30
2023-03-08,44017,43.486917,-79.702278,,7,39,15,,39,2023-03-08,,,,15269,27
2023-03-08,44029,43.52965,-79.862449,,8,38,12,0,38,2023-03-08,,,,4967,16
2023-03-08,45027,43.952248,-78.91252,,4,43,21,,43,2023-03-08,-1,0,1,1883,26
2023-03-08,46090,43.669911,-79.766589,,8,39,11,,39,2023-03-08,,,,17662,27
2023-03-08,46108,43.546174,-79.658797,,9,37,14,,37,2023-03-08,,,,25313,45
2023-03-08,47045,44.382338,-79.702446,,4,38,13,,38,2023-03-08,-1.5,0,2,332,3
2023-03-08,48006,44.044306,-79.48325,,3,39,11,,39,2023-03-08,,,,454,3
2023-03-08,49005,45.338261,-80.039269,,3,37,11,,37,2023-03-08,-1,0,1,29,3
2023-03-08,49010,45.224278,-78.932944,,,41,1,,41,2023-03-08,,,,,
2023-03-08,51001,45.434333,-75.676,,4,34,15,0,34,2023-03-08,-2.1,0,1,5856,14
2023-03-08,52023,44.219953,-76.521143,,19,38,17,,38,2023-03-08,-0.9,0,3,822,25
2023-03-08,54012,44.150528,-77.3955,,31,39,22,,39,2023-03-08,-0.6,0,2,0,5
2023-03-08,56051,45.017976,-74.735339,,5,36,18,,36,2023-03-08,-7,0,1,18,3
2023-03-08,59006,44.301918,-78.34622,,4,38,16,,38,2023-03-08,-1.2,0,1,,
2023-03-08,63203,48.379389,-89.290167,,,31,32,,32,2023-03-08,-5.9,0,2,1616,9
2023-03-08,71078,46.533194,-84.309917,,8,36,21,7,36,2023-03-08,,,,94,3
2023-03-08,75010,46.3225,-79.44945,,3,41,17,,41,2023-03-08,-4.65,0,3,0,3
2023-03-08,77233,46.492002,-81.003099,,6,38,17,0,38,2023-03-08,,,,25,3
2023-03-09,12008,42.315778,-83.043667,3,17,36,23,7,36,2023-03-09,1.2,0,1,28930,45
2023-03-09,12016,42.292889,-83.073139,,26,33,23,9,33,2023-03-09,1.2,0,1,29269,46
2023-03-09,13001,42.403694,-82.208306,,12,38,18,,38,2023-03-09,,,,165,6
2023-03-09,14111,42.990263,-82.395341,,3,40,13,0,40,2023-03-09,-0.2,0,2,1118,10
2023-03-09,15020,43.333084,-81.74289,,2,40,16,,40,2023-03-09,,,,160,3
2023-03-09,15026,42.974485,-81.200813,,41,42,34,,42,2023-03-09,-2.8,1.4,2,2324,6
2023-03-09,16015,42.672127,-81.162948,,8,39,26,,39,2023-03-09,,,,,
2023-03-09,18007,44.314472,-81.549722,,,38,15,,38,2023-03-09,,,,,
2023-03-09,21005,43.138611,-80.292639,,23,43,31,,43,2023-03-09,-2.6,0,1,0,14
2023-03-09,26060,43.443833,-80.503806,,8,41,18,,41,2023-03-09,,,,2213,5
2023-03-09,27067,43.160056,-79.23475,,30,35,22,,35,2023-03-09,-0.6,,2,5762,28
2023-03-09,28028,43.551611,-80.264167,,4,42,14,,42,2023-03-09,-0.5,0,1,435,9
2023-03-09,29000,43.25778,-79.861664,,21,33,56,49,56,2023-03-09,-0.8,0.5,2,7441,21
2023-03-09,29118,43.257444,-79.90775,,29,34,29,,34,2023-03-09,-0.8,0.5,2,1610,8
2023-03-09,29214,43.241324,-79.889328,,19,31,32,37,37,2023-03-09,-1.133333333,0.25,3,2033,12
2023-03-09,31129,43.645451,-79.3891,,33,31,31,,33,2023-03-09,0.7000000000000001,0,2,91756,299
2023-03-09,33003,43.747917,-79.274056,,26,32,22,,32,2023-03-09,,,,61558,120
2023-03-09,34021,43.78047,-79.467372,,34,37,17,0,37,2023-03-09,,,,42675,92
2023-03-09,35125,43.709444,-79.5435,2,26,31,22,0,31,2023-03-09,-0.5,0,1,55433,112
2023-03-09,44008,43.314603,-79.80277,,27,35,24,,35,2023-03-09,-0.8,0.5,2,15954,30
2023-03-09,44017,43.486917,-79.702278,,28,35,25,,35,2023-03-09,,,,20052,27
2023-03-09,44029,43.52965,-79.862449,,20,38,17,0,38,2023-03-09,,,,4460,16
2023-03-09,45027,43.952248,-78.91252,,4,42,17,,42,2023-03-09,-0.9,0,1,2966,26
2023-03-09,46090,43.669911,-79.766589,,8,40,14,,40,2023-03-09,,,,18114,27
2023-03-09,46108,43.546174,-79.658797,,22,35,21,,35,2023-03-09,,,,30464,45
2023-03-09,47045,44.382338,-79.702446,,18,36,16,,36,2023-03-09,-2.75,0,2,599,3
2023-03-09,48006,44.044306,-79.48325,,8,39,16,,39,2023-03-09,,,,479,3
2023-03-09,49005,45.338261,-80.039269,,3,35,11,,35,2023-03-09,-1.3,0,1,33,3
2023-03-09,49010,45.224278,-78.932944,,,38,1,,38,2023-03-09,,,,,
2023-03-09,51001,45.434333,-75.676,,6,32,15,0,32,2023-03-09,-1.5,0.1,1,7827,14
2023-03-09,52023,44.219953,-76.521143,,30,36,17,,36,2023-03-09,-2.4,0,3,1184,25
2023-03-09,54012,44.150528,-77.3955,,25,36,23,,36,2023-03-09,-1.95,0,2,0,5
2023-03-09,56051,45.017976,-74.735339,,20,34,21,,34,2023-03-09,-5,0,1,31,3
2023-03-09,59006,44.301918,-78.34622,,17,36,23,,36,2023-03-09,-2.4,0.2,1,,
2023-03-09,63203,48.379389,-89.290167,,,32,22,,32,2023-03-09,-4.8,0,2,1259,9
2023-03-09,71078,46.533194,-84.309917,,9,41,23,11,41,2023-03-09,,,,69,3
2023-03-09,75010,46.3225,-79.44945,,2,39,14,,39,2023-03-09,-3.6,0,3,0,3
2023-03-09,77233,46.492002,-81.003099,,7,36,16,0,36,2023-03-09,,,,47,3
2023-03-10,12008,42.315778,-83.043667,3,12,32,44,0,44,2023-03-10,0.2,4.1,1,9111,45
2023-03-10,12016,42.292889,-83.073139,,11,31,42,1,42,2023-03-10,0.2,4.1,1,9220,46
2023-03-10,13001,42.403694,-82.208306,,6,36,26,,36,2023-03-10,,,,37,6
2023-03-10,14111,42.990263,-82.395341,,5,38,22,0,38,2023-03-10,-0.6,4.7,2,181,10
2023-03-10,15020,43.333084,-81.74289,,4,38,17,,38,2023-03-10,,,,78,3
2023-03-10,15026,42.974485,-81.200813,,11,35,36,,36,2023-03-10,-1.65,7.3,2,692,6
2023-03-10,16015,42.672127,-81.162948,,6,33,27,,33,2023-03-10,,,,,
2023-03-10,18007,44.314472,-81.549722,,,35,12,,35,2023-03-10,,,,,
2023-03-10,21005,43.138611,-80.292639,,17,34,24,,34,2023-03-10,-1.7,4.8,1,0,14
2023-03-10,26060,43.443833,-80.503806,,12,36,18,,36,2023-03-10,,,,769,5
2023-03-10,27067,43.160056,-79.23475,,24,33,17,,33,2023-03-10,-1.3,,2,4580,28
2023-03-10,28028,43.551611,-80.264167,,12,37,16,,37,2023-03-10,-2.5,7,1,264,9
2023-03-10,29000,43.25778,-79.861664,,21,31,31,29,31,2023-03-10,-0.4,12.1,2,4592,21
2023-03-10,29118,43.257444,-79.90775,,23,30,24,,30,2023-03-10,-0.4,12.1,2,756,8
2023-03-10,29214,43.241324,-79.889328,,22,26,26,10,26,2023-03-10,-0.833333333,13.55,3,1018,12
2023-03-10,31129,43.645451,-79.3891,,20,26,31,,31,2023-03-10,-0.6,6.05,2,74225,299
2023-03-10,33003,43.747917,-79.274056,,26,29,18,,29,2023-03-10,,,,63621,120
2023-03-10,34021,43.78047,-79.467372,,18,31,16,0,31,2023-03-10,,,,41566,92
2023-03-10,35125,43.709444,-79.5435,2,35,26,26,0,35,2023-03-10,-1.3,7.2,1,51452,112
2023-03-10,44008,43.314603,-79.80277,,26,33,18,,33,2023-03-10,-0.4,12.1,2,8475,30
2023-03-10,44017,43.486917,-79.702278,,35,30,23,,35,2023-03-10,,,,11694,27
2023-03-10,44029,43.52965,-79.862449,,37,32,19,0,37,2023-03-10,,,,4443,16
2023-03-10,45027,43.952248,-78.91252,,6,38,12,,38,2023-03-10,-1.5,0,1,4005,26
2023-03-10,46090,43.669911,-79.766589,,31,33,18,,33,2023-03-10,,,,14968,27
2023-03-10,46108,43.546174,-79.658797,,34,30,19,,34,2023-03-10,,,,18910,45
2023-03-10,47045,44.382338,-79.702446,,24,35,12,,35,2023-03-10,-2.3,1.2,2,985,3
2023-03-10,48006,44.044306,-79.48325,,14,35,19,,35,2023-03-10,,,,617,3
2023-03-10,49005,45.338261,-80.039269,,1,33,10,,33,2023-03-10,-2.3,0,1,64,3
2023-03-10,49010,45.224278,-78.932944,,,38,0,,38,2023-03-10,,,,,
2023-03-10,51001,45.434333,-75.676,,14,31,18,0,31,2023-03-10,-3.5,0,1,8106,14
2023-03-10,52023,44.219953,-76.521143,,37,34,27,,37,2023-03-10,-4.6,0,3,1647,25
2023-03-10,54012,44.150528,-77.3955,,33,,23,,33,2023-03-10,-3.85,2.8,2,0,5
2023-03-10,56051,45.017976,-74.735339,,29,34,31,,34,2023-03-10,-6.8,0,1,33,3
2023-03-10,59006,44.301918,-78.34622,,9,33,14,,33,2023-03-10,-4.7,3.3,1,,
2023-03-10,63203,48.379389,-89.290167,,,33,26,,33,2023-03-10,-8.25,0,2,1158,9
2023-03-10,71078,46.533194,-84.309917,,2,41,13,0,41,2023-03-10,,,,54,3
2023-03-10,75010,46.3225,-79.44945,,2,38,11,,38,2023-03-10,-5,0,3,0,3
2023-03-10,77233,46.492002,-81.003099,,5,38,15,0,38,2023-03-10,,,,37,3
2023-03-11,12008,42.315778,-83.043667,1,9,40,21,0,40,2023-03-11,0.5,0,1,22362,45
2023-03-11,12016,42.292889,-83.073139,,6,37,19,0,37,2023-03-11,0.5,0,1,22705,46
2023-03-11,13001,42.403694,-82.208306,,3,40,14,,40,2023-03-11,,,,179,6
2023-03-11,14111,42.990263,-82.395341,,1,41,13,0,41,2023-03-11,-2.65,0.1,2,485,10
2023-03-11,15020,43.333084,-81.74289,,1,40,12,,40,2023-03-11,,,,123,3
2023-03-11,15026,42.974485,-81.200813,,13,40,18,,40,2023-03-11,-5.8,,2,1200,6
2023-03-11,16015,42.672127,-81.162948,,5,38,16,,38,2023-03-11,,,,,
2023-03-11,18007,44.314472,-81.549722,,,38,15,,38,2023-03-11,,,,,
2023-03-11,21005,43.138611,-80.292639,,7,39,21,,39,2023-03-11,-3.8,0,1,0,14
2023-03-11,26060,43.443833,-80.503806,,8,38,17,,38,2023-03-11,,,,2217,5
2023-03-11,27067,43.160056,-79.23475,,19,34,15,,34,2023-03-11,-0.8,,2,5211,28
2023-03-11,28028,43.551611,-80.264167,,5,39,13,,39,2023-03-11,-3.4,0,1,404,9
2023-03-11,29000,43.25778,-79.861664,,11,31,36,13,36,2023-03-11,-1.6,3.6,2,5797,21
2023-03-11,29118,43.257444,-79.90775,,14,33,19,,33,2023-03-11,-1.6,3.6,2,1073,8
2023-03-11,29214,43.241324,-79.889328,,9,30,19,9,30,2023-03-11,-2.366666667,2.7,3,1779,12
2023-03-11,31129,43.645451,-79.3891,,16,27,21,,27,2023-03-11,-1.45,0.15,2,84558,299
2023-03-11,33003,43.747917,-79.274056,,13,29,18,,29,2023-03-11,,,,61769,120
2023-03-11,34021,43.78047,-79.467372,,18,33,13,0,33,2023-03-11,,,,41632,92
2023-03-11,35125,43.709444,-79.5435,2,28,31,14,0,31,2023-03-11,-3.1,0.4,1,53357,112
2023-03-11,44008,43.314603,-79.80277,,19,33,16,,33,2023-03-11,-1.6,3.6,2,12701,30
2023-03-11,44017,43.486917,-79.702278,,13,35,16,,35,2023-03-11,,,,17690,27
2023-03-11,44029,43.52965,-79.862449,,7,36,12,0,36,2023-03-11,,,,4637,16
2023-03-11,45027,43.952248,-78.91252,,3,38,17,,38,2023-03-11,-4.3,0,1,3359,26
2023-03-11,46090,43.669911,-79.766589,,13,35,12,,35,2023-03-11,,,,15596,27
2023-03-11,46108,43.546174,-79.658797,,12,34,15,,34,2023-03-11,,,,27484,45
2023-03-11,47045,44.382338,-79.702446,,13,33,13,,33,2023-03-11,-4,0,2,461,3
2023-03-11,48006,44.044306,-79.48325,,17,34,14,,34,2023-03-11,,,,475,3
2023-03-11,49005,45.338261,-80.039269,,1,34,9,,34,2023-03-11,-5.2,0,1,46,3
2023-03-11,49010,45.224278,-78.932944,,,35,1,,35,2023-03-11,,,,,
2023-03-11,51001,45.434333,-75.676,,10,33,16,0,33,2023-03-11,-1.4,0,1,6423,14
2023-03-11,52023,44.219953,-76.521143,,8,35,16,,35,2023-03-11,-1.55,0,3,948,25
2023-03-11,54012,44.150528,-77.3955,,7,,12,,12,2023-03-11,-2.15,0,2,0,5
2023-03-11,56051,45.017976,-74.735339,,25,38,28,,38,2023-03-11,-2.8,0,1,43,3
2023-03-11,59006,44.301918,-78.34622,,10,33,11,,33,2023-03-11,-6.1,0,1,,
2023-03-11,63203,48.379389,-89.290167,,,36,22,,36,2023-03-11,-10.2,0,2,1252,9
2023-03-11,71078,46.533194,-84.309917,,9,38,18,9,38,2023-03-11,,,,26,3
2023-03-11,75010,46.3225,-79.44945,,0,35,14,,35,2023-03-11,-9.1,0,3,0,3
2023-03-11,77233,46.492002,-81.003099,,7,37,14,0,37,2023-03-11,,,,25,3
2023-03-12,12008,42.315778,-83.043667,2,11,33,36,0,36,2023-03-12,-1.6,0,1,22561,45
2023-03-12,12016,42.292889,-83.073139,,11,31,37,0,37,2023-03-12,-1.6,0,1,22773,46
2023-03-12,13001,42.403694,-82.208306,,3,37,33,,37,2023-03-12,,,,285,6
2023-03-12,14111,42.990263,-82.395341,,6,39,29,0,39,2023-03-12,-3.4,0.05,2,645,10
2023-03-12,15020,43.333084,-81.74289,,6,37,57,,57,2023-03-12,,,,145,3
2023-03-12,15026,42.974485,-81.200813,,16,35,56,,56,2023-03-12,-5.25,0.5,2,2236,6
2023-03-12,16015,42.672127,-81.162948,,9,32,46,,46,2023-03-12,,,,,
2023-03-12,18007,44.314472,-81.549722,,,36,23,,36,2023-03-12,,,,,
2023-03-12,21005,43.138611,-80.292639,,16,32,45,,45,2023-03-12,-3.2,1.2,1,0,14
2023-03-12,26060,43.443833,-80.503806,,17,33,40,,40,2023-03-12,,,,2452,5
2023-03-12,27067,43.160056,-79.23475,,13,36,28,,36,2023-03-12,-0.9,,2,6489,28
2023-03-12,28028,43.551611,-80.264167,,8,34,32,,34,2023-03-12,-4.1,1.5,1,272,9
2023-03-12,29000,43.25778,-79.861664,,14,34,41,17,41,2023-03-12,-1.7,1.3,2,5450,21
2023-03-12,29118,43.257444,-79.90775,,19,31,36,,36,2023-03-12,-1.7,1.3,2,689,8
2023-03-12,29214,43.241324,-79.889328,,19,28,41,29,41,2023-03-12,-2.033333333,1.15,3,1022,12
2023-03-12,31129,43.645451,-79.3891,,30,26,32,,32,2023-03-12,-1.2,1.65,2,80937,299
2023-03-12,33003,43.747917,-79.274056,,39,31,24,,39,2023-03-12,,,,56627,120
2023-03-12,34021,43.78047,-79.467372,,25,32,24,0,32,2023-03-12,,,,40707,92
2023-03-12,35125,43.709444,-79.5435,3,27,31,,0,31,2023-03-12,-2.9,3,1,53296,112
2023-03-12,44008,43.314603,-79.80277,,22,36,27,,36,2023-03-12,-1.7,1.3,2,12081,30
2023-03-12,44017,43.486917,-79.702278,,29,35,29,,35,2023-03-12,,,,14385,27
2023-03-12,44029,43.52965,-79.862449,,17,34,31,0,34,2023-03-12,,,,5294,16
2023-03-12,45027,43.952248,-78.91252,,4,38,18,,38,2023-03-12,-4.7,0.4,1,3285,26
2023-03-12,46090,43.669911,-79.766589,,25,30,29,,30,2023-03-12,,,,14976,27
2023-03-12,46108,43.546174,-79.658797,,30,35,25,,35,2023-03-12,,,,24038,45
2023-03-12,47045,44.382338,-79.702446,,18,36,30,,36,2023-03-12,-8,5.6,2,713,3
2023-03-12,48006,44.044306,-79.48325,,29,34,27,,34,2023-03-12,,,,352,3
2023-03-12,49005,45.338261,-80.039269,,3,33,19,,33,2023-03-12,-5.9,1.3,1,50,3
2023-03-12,49010,45.224278,-78.932944,,,35,7,,35,2023-03-12,,,,,
2023-03-12,51001,45.434333,-75.676,,15,43,31,1,43,2023-03-12,-3.7,0,1,5577,14
2023-03-12,52023,44.219953,-76.521143,,16,32,17,,32,2023-03-12,-4.7,0,3,1641,25
2023-03-12,54012,44.150528,-77.3955,,20,,19,,20,2023-03-12,-5.05,0.6,2,0,5
2023-03-12,56051,45.017976,-74.735339,,32,41,31,,41,2023-03-12,-2.8,0,1,47,3
2023-03-12,59006,44.301918,-78.34622,,15,34,26,,34,2023-03-12,-7.9,0.4,1,,
2023-03-12,63203,48.379389,-89.290167,,,35,14,,35,2023-03-12,-6.2,0,2,735,9
2023-03-12,71078,46.533194,-84.309917,,3,38,14,1,38,2023-03-12,,,,48,3
2023-03-12,75010,46.3225,-79.44945,,2,28,15,,28,2023-03-12,-8.65,0.1,3,0,3
2023-03-12,77233,46.492002,-81.003099,,7,29,15,7,29,2023-03-12,,,,51,3
2023-03-13,12008,42.315778,-83.043667,3,18,26,43,0,43,2023-03-13,-2.4,2,1,13717,45
2023-03-13,12016,42.292889,-83.073139,,21,26,44,0,44,2023-03-13,-2.4,2,1,13839,46
2023-03-13,13001,42.403694,-82.208306,,10,30,43,,43,2023-03-13,,,,168,6
2023-03-13,14111,42.990263,-82.395341,,4,31,17,0,31,2023-03-13,-2.7,0.8,2,541,10
2023-03-13,15020,43.333084,-81.74289,,11,33,55,,55,2023-03-13,,,,168,3
2023-03-13,15026,42.974485,-81.200813,,33,32,57,,57,2023-03-13,-2.35,0.6,2,1685,6
2023-03-13,16015,42.672127,-81.162948,,10,31,60,,60,2023-03-13,,,,,
2023-03-13,18007,44.314472,-81.549722,,,31,37,,37,2023-03-13,,,,,
2023-03-13,21005,43.138611,-80.292639,,12,37,62,,62,2023-03-13,-3,0,1,0,14
2023-03-13,26060,43.443833,-80.503806,,19,39,56,,56,2023-03-13,,,,2303,5
2023-03-13,27067,43.160056,-79.23475,,16,33,48,,48,2023-03-13,-0.7,,2,5441,28
2023-03-13,28028,43.551611,-80.264167,,9,43,48,,48,2023-03-13,-3.2,0.4,1,605,9
2023-03-13,29000,43.25778,-79.861664,,12,33,57,7,57,2023-03-13,-0.95,0.5,2,6828,21
2023-03-13,29118,43.257444,-79.90775,,18,34,54,,54,2023-03-13,-0.95,0.5,2,1174,8
2023-03-13,29214,43.241324,-79.889328,,10,31,55,6,55,2023-03-13,-0.95,0.35,3,2053,12
2023-03-13,31129,43.645451,-79.3891,,35,25,51,,51,2023-03-13,-0.4,0.5,2,81514,299
2023-03-13,33003,43.747917,-79.274056,,21,29,32,,32,2023-03-13,,,,59777,120
2023-03-13,34021,43.78047,-79.467372,,28,33,29,0,33,2023-03-13,,,,45554,92
2023-03-13,35125,43.709444,-79.5435,3,28,28,37,0,37,2023-03-13,-1.4,2.2,1,60998,112
2023-03-13,44008,43.314603,-79.80277,,22,30,51,,51,2023-03-13,-0.95,0.5,2,14128,30
2023-03-13,44017,43.486917,-79.702278,,22,36,47,,47,2023-03-13,,,,16612,27
2023-03-13,44029,43.52965,-79.862449,,25,33,38,0,38,2023-03-13,,,,5305,16
